mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:06,00,A,37485863,128482744,274,28,0,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:07,01,A,37485869,128482653,274,28,8,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:08,02,A,37485874,128482562,274,28,16,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:09,03,A,37485879,128482472,274,28,24,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:10,04,A,37485884,128482381,270,28,32,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:11,05,A,37485884,128482290,270,28,40,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:12,06,A,37485874,128482201,257,28,48,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:13,07,A,37485857,128482112,256,28,56,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:14,08,A,37485837,128482025,252,28,64,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:15,09,A,37485814,128481939,250,28,72,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:16,10,A,37485789,128481854,247,28,80,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:17,11,A,37485761,128481770,247,28,88,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:18,12,A,37485735,128481685,252,28,96,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:19,13,A,37485714,128481598,255,28,104,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:20,14,A,37485704,128481509,265,28,112,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:21,15,A,37485708,128481418,278,28,120,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:22,16,A,37485720,128481329,281,28,128,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:23,17,A,37485734,128481240,281,28,136,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:24,18,A,37485750,128481151,283,28,144,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:25,19,A,37485766,128481062,283,28,152,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:26,20,A,37485779,128480973,280,28,160,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:27,21,A,37485793,128480884,281,28,168,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:28,22,A,37485810,128480796,284,28,176,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:29,23,A,37485829,128480708,286,28,184,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:30,24,A,37485856,128480624,294,28,192,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:31,25,A,37485886,128480542,295,28,200,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:32,26,A,37485913,128480457,287,28,208,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:33,27,A,37485930,128480369,281,28,216,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:34,28,A,37485940,128480279,277,28,224,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:35,29,A,37485946,128480189,274,28,232,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:36,30,A,37485952,128480098,274,28,240,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:37,31,A,37485952,128480007,270,28,248,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:38,32,A,37485952,128479917,270,28,256,135
EMU42731890,A001,6,5,1,1,2025-07-15 14:37:39,33,A,37485953,128479826,270,28,264,135
