mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:38,00,A,35552167,129174423,312,35,0,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:39,01,A,35552213,129174517,282,35,9,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:40,02,A,35552259,129174611,230,35,19,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:41,03,A,35552305,129174705,189,35,29,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:42,04,A,35552350,129174799,323,35,39,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:43,05,A,35552395,129174894,59,35,49,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:44,06,A,35552437,129174991,11,35,59,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:45,07,A,35552478,129175087,282,35,69,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:46,08,A,35552520,129175184,184,35,79,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:47,09,A,35552562,129175281,183,35,89,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:48,10,A,35552602,129175378,294,35,99,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:49,11,A,35552639,129175478,238,35,108,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:50,12,A,35552675,129175578,333,35,118,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:51,13,A,35552717,129175675,241,35,128,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:52,14,A,35552759,129175772,328,35,138,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:53,15,A,35552800,129175869,177,35,148,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:54,16,A,35552842,129175965,227,35,158,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:55,17,A,35552884,129176062,80,35,168,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:56,18,A,35552926,129176158,188,35,178,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:57,19,A,35552968,129176255,286,35,188,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:58,20,A,35553010,129176352,149,35,198,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:02:59,21,A,35553052,129176448,329,35,208,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:03:00,22,A,35553094,129176545,160,35,217,135
EMU91174407,A001,6,5,1,1,2025-07-14 17:03:01,23,A,35553136,129176641,343,35,227,135
