mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:17,00,A,36250739,126888200,237,22,6,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:18,01,A,36250708,126888141,237,22,12,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:19,02,A,36250678,126888082,237,22,18,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:20,03,A,36250648,126888023,237,22,25,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:21,04,A,36250618,126887964,237,22,31,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:22,05,A,36250587,126887905,237,22,37,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:23,06,A,36250557,126887846,237,22,43,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:24,07,A,36250527,126887787,237,22,50,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:25,08,A,36250497,126887728,237,22,56,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:26,09,A,36250466,126887669,237,22,62,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:27,10,A,36250436,126887610,237,22,68,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:28,11,A,36250405,126887553,233,22,75,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:29,12,A,36250371,126887496,233,22,81,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:30,13,A,36250338,126887440,233,22,87,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:31,14,A,36250305,126887383,233,22,93,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:32,15,A,36250272,126887327,233,22,100,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:33,16,A,36250238,126887271,233,22,106,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:34,17,A,36250205,126887214,233,22,112,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:35,18,A,36250172,126887158,233,22,118,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:36,19,A,36250139,126887102,233,22,125,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:37,20,A,36250105,126887045,233,22,131,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:38,21,A,36250072,126886989,233,22,137,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:39,22,A,36250039,126886933,233,22,144,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:40,23,A,36250005,126886876,233,22,150,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:41,24,A,36249972,126886820,233,22,156,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:42,25,A,36249939,126886764,233,22,162,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:43,26,A,36249906,126886707,233,22,169,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:44,27,A,36249872,126886651,233,22,175,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:45,28,A,36249839,126886595,233,22,181,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:46,29,A,36249806,126886538,233,22,187,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:47,30,A,36249773,126886482,233,22,194,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:48,31,A,36249739,126886426,233,22,200,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:49,32,A,36249706,126886369,238,22,206,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:50,33,A,36249677,126886309,238,22,212,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:51,34,A,36249654,126886248,281,22,219,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:52,35,A,36249665,126886179,281,22,225,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:53,36,A,36249687,126886117,305,22,231,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:54,37,A,36249730,126886080,350,22,237,135
EMU29576863,A001,6,5,1,1,2025-07-17 16:42:55,38,A,36249785,126886084,11,22,244,135
