mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:20,00,A,34834570,128187995,334,46,0,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:21,01,A,34834670,128187925,315,46,12,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:22,02,A,34834742,128187816,296,46,25,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:23,03,A,34834786,128187685,285,46,38,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:24,04,A,34834805,128187546,265,46,51,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:25,05,A,34834790,128187406,254,46,64,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:26,06,A,34834759,128187269,254,46,77,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:27,07,A,34834729,128187132,254,46,90,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:28,08,A,34834714,128186992,268,46,103,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:29,09,A,34834711,128186851,268,46,116,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:30,10,A,34834708,128186709,268,46,129,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:31,11,A,34834711,128186567,271,46,142,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:32,12,A,34834714,128186425,271,46,155,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:33,13,A,34834723,128186283,278,46,168,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:34,14,A,34834741,128186143,278,46,181,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:35,15,A,34834759,128186003,284,46,194,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:36,16,A,34834788,128185865,284,46,207,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:37,17,A,34834817,128185728,284,46,220,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:38,18,A,34834846,128185590,286,46,233,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:39,19,A,34834878,128185454,286,46,246,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:40,20,A,34834923,128185324,296,46,259,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:41,21,A,34834995,128185213,312,46,272,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:42,22,A,34835104,128185181,354,46,285,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:43,23,A,34835220,128185170,356,46,298,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:44,24,A,34835337,128185161,356,46,310,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:45,25,A,34835453,128185165,5,46,323,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:46,26,A,34835548,128185237,48,46,336,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:47,27,A,34835626,128185343,48,46,349,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:48,28,A,34835707,128185445,41,46,362,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:49,29,A,34835807,128185507,12,46,375,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:50,30,A,34835912,128185456,314,46,388,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:51,31,A,34835994,128185356,314,46,401,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:52,32,A,34836064,128185242,306,46,414,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:53,33,A,34836133,128185128,306,46,427,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:54,34,A,34836203,128185014,306,46,440,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:55,35,A,34836275,128184903,316,46,453,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:56,36,A,34836359,128184805,316,46,466,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:57,37,A,34836443,128184706,316,46,479,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:58,38,A,34836527,128184607,316,46,492,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:35:59,39,A,34836610,128184509,316,46,505,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:36:00,40,A,34836694,128184410,317,46,518,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:36:01,41,A,34836780,128184314,317,46,531,135
EMU07097500,A001,6,5,1,1,2025-07-15 14:36:02,42,A,34836865,128184217,317,46,544,135
