mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
88허2646,A001,6,5,1,1,2025-07-26 11:21:32,00,A,36670390,128089667,299,44,12,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:33,01,A,36670445,128089548,299,44,24,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:34,02,A,36670488,128089424,283,43,36,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:35,03,A,36670514,128089293,283,43,48,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:36,04,A,36670517,128089161,263,42,60,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:37,05,A,36670506,128089029,263,42,72,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:38,06,A,36670495,128088898,263,42,84,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:39,07,A,36670483,128088768,263,41,95,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:40,08,A,36670469,128088640,261,41,107,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:41,09,A,36670454,128088514,261,41,118,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:42,10,A,36670439,128088388,261,40,130,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:43,11,A,36670444,128088263,280,40,141,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:44,12,A,36670463,128088141,280,40,152,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:45,13,A,36670475,128088018,274,39,163,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:46,14,A,36670478,128087896,266,39,174,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:47,15,A,36670472,128087775,266,38,185,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:48,16,A,36670446,128087662,228,38,196,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:49,17,A,36670383,128087572,228,38,206,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:50,18,A,36670327,128087481,270,37,217,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:51,19,A,36670360,128087385,323,37,227,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:52,20,A,36670443,128087348,0,37,237,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:53,21,A,36670531,128087363,26,36,248,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:54,22,A,36670613,128087413,26,36,258,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:55,23,A,36670693,128087463,26,35,268,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:56,24,A,36670771,128087517,40,35,278,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:57,25,A,36670835,128087591,49,35,287,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:58,26,A,36670892,128087673,49,34,297,135
88허2646,A001,6,5,1,1,2025-07-26 11:21:59,27,A,36670947,128087756,53,34,307,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:00,28,A,36670997,128087842,53,34,316,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:01,29,A,36671056,128087916,43,33,325,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:02,30,A,36671116,128087988,43,33,335,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:03,31,A,36671176,128088060,43,33,344,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:04,32,A,36671235,128088130,43,32,353,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:05,33,A,36671268,128088218,75,32,362,135
88허2646,A001,6,5,1,1,2025-07-26 11:22:06,34,A,36671289,128088314,75,31,371,135
