mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
77하9129,A001,6,5,1,1,2025-07-26 11:21:33,00,A,35618866,128189387,108,32,8,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:34,01,A,35618851,128189485,97,32,17,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:35,02,A,35618839,128189584,99,32,26,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:36,03,A,35618818,128189681,115,32,36,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:37,04,A,35618782,128189773,115,33,45,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:38,05,A,35618745,128189865,118,33,54,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:39,06,A,35618706,128189957,118,33,64,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:40,07,A,35618672,128190052,101,34,73,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:41,08,A,35618653,128190155,107,34,83,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:42,09,A,35618628,128190257,107,34,92,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:43,10,A,35618602,128190359,107,34,102,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:44,11,A,35618579,128190464,104,35,112,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:45,12,A,35618557,128190570,104,35,122,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:46,13,A,35618534,128190676,106,35,131,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:47,14,A,35618509,128190782,105,36,142,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:48,15,A,35618485,128190890,105,36,152,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:49,16,A,35618460,128190999,105,36,162,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:50,17,A,35618436,128191108,105,36,172,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:51,18,A,35618413,128191219,104,37,182,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:52,19,A,35618390,128191331,104,37,193,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:53,20,A,35618366,128191443,104,37,203,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:54,21,A,35618343,128191557,104,38,214,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:55,22,A,35618308,128191666,118,38,225,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:56,23,A,35618258,128191767,125,38,235,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:57,24,A,35618207,128191868,110,38,246,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:58,25,A,35618173,128191981,108,39,257,135
77하9129,A001,6,5,1,1,2025-07-26 11:21:59,26,A,35618152,128192099,98,39,268,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:00,27,A,35618135,128192220,108,39,279,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:01,28,A,35618064,128192302,148,40,290,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:02,29,A,35617982,128192373,140,40,301,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:03,30,A,35617917,128192468,126,40,313,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:04,31,A,35617875,128192559,29,40,324,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:05,32,A,35617965,128192622,30,41,336,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:06,33,A,35618054,128192686,30,41,347,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:07,34,A,35618145,128192751,30,41,359,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:08,35,A,35618235,128192816,30,42,370,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:09,36,A,35618327,128192882,30,42,382,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:10,37,A,35618419,128192948,30,42,394,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:11,38,A,35618512,128193014,30,42,406,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:12,39,A,35618605,128193081,30,43,418,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:13,40,A,35618699,128193149,30,43,430,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:14,41,A,35618735,128193251,80,43,442,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:15,42,A,35618766,128193380,66,44,455,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:16,43,A,35618810,128193505,66,44,467,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:17,44,A,35618860,128193628,62,44,479,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:18,45,A,35618912,128193750,62,44,492,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:19,46,A,35618908,128193889,93,45,504,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:20,47,A,35618902,128194028,93,45,517,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:21,48,A,35618896,128194169,93,45,530,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:22,49,A,35618890,128194310,93,46,543,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:23,50,A,35618901,128194450,71,46,555,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:24,51,A,35618937,128194587,71,46,568,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:25,52,A,35618973,128194724,71,46,581,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:26,53,A,35619010,128194862,71,47,595,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:27,54,A,35618995,128194990,128,47,608,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:28,55,A,35618922,128195106,128,47,621,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:29,56,A,35618848,128195222,128,48,634,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:30,57,A,35618773,128195339,128,48,648,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:31,58,A,35618677,128195426,151,48,661,135
77하9129,A001,6,5,1,1,2025-07-26 11:22:32,59,A,35618570,128195499,151,48,675,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:33,00,A,35618462,128195572,151,49,689,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:34,01,A,35618355,128195644,151,48,702,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:35,02,A,35618249,128195716,151,48,716,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:36,03,A,35618143,128195788,151,48,729,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:37,04,A,35618039,128195858,151,47,742,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:38,05,A,35617935,128195929,157,47,756,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:39,06,A,35617826,128195985,157,47,769,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:40,07,A,35617714,128195961,195,46,782,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:41,08,A,35617602,128195924,195,46,795,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:42,09,A,35617491,128195887,195,46,807,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:43,10,A,35617381,128195851,195,45,820,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:44,11,A,35617272,128195814,195,45,833,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:45,12,A,35617163,128195783,190,44,845,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:46,13,A,35617053,128195758,190,44,857,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:47,14,A,35616944,128195733,190,44,870,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:48,15,A,35616837,128195709,190,43,882,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:49,16,A,35616730,128195684,190,43,894,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:50,17,A,35616624,128195660,190,43,906,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:51,18,A,35616518,128195636,190,42,918,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:52,19,A,35616414,128195612,190,42,930,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:53,20,A,35616311,128195589,190,42,941,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:54,21,A,35616208,128195565,190,41,953,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:55,22,A,35616106,128195542,190,41,965,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:56,23,A,35616008,128195510,196,41,976,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:57,24,A,35615910,128195476,190,40,987,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:58,25,A,35615811,128195453,190,40,998,135
77하9129,A001,6,5,1,2,2025-07-26 11:22:59,26,A,35615713,128195429,190,39,1010,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:00,27,A,35615616,128195406,190,39,1021,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:01,28,A,35615519,128195383,190,39,1031,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:02,29,A,35615424,128195361,190,38,1042,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:03,30,A,35615329,128195338,190,38,1053,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:04,31,A,35615236,128195316,190,38,1064,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:05,32,A,35615142,128195300,183,37,1074,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:06,33,A,35615049,128195294,183,37,1084,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:07,34,A,35614956,128195287,183,37,1095,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:08,35,A,35614865,128195281,183,36,1105,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:09,36,A,35614774,128195275,183,36,1115,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:10,37,A,35614684,128195269,183,36,1125,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:11,38,A,35614595,128195263,183,35,1135,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:12,39,A,35614507,128195258,183,35,1145,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:13,40,A,35614420,128195252,183,34,1155,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:14,41,A,35614334,128195246,183,34,1164,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:15,42,A,35614248,128195240,183,34,1174,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:16,43,A,35614164,128195235,183,33,1183,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:17,44,A,35614080,128195229,183,33,1192,135
77하9129,A001,6,5,1,2,2025-07-26 11:23:18,45,A,35613997,128195224,183,33,1202,135
