mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
64허1225,A001,6,5,1,1,2025-07-26 11:11:11,00,A,35992113,127934385,137,32,9,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:12,01,A,35992055,127934457,128,32,18,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:13,02,A,35992005,127934536,128,32,27,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:14,03,A,35991954,127934615,128,32,36,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:15,04,A,35991904,127934693,128,32,45,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:16,05,A,35991853,127934770,128,32,54,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:17,06,A,35991803,127934848,128,32,63,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:18,07,A,35991754,127934925,128,31,72,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:19,08,A,35991704,127935002,128,31,80,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:20,09,A,35991655,127935078,128,31,89,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:21,10,A,35991606,127935154,128,31,98,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:22,11,A,35991554,127935226,133,31,107,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:23,12,A,35991501,127935296,133,31,115,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:24,13,A,35991448,127935366,133,30,124,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:25,14,A,35991385,127935420,146,30,132,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:26,15,A,35991321,127935472,146,30,141,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:27,16,A,35991257,127935525,146,30,149,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:28,17,A,35991194,127935577,146,30,158,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:29,18,A,35991131,127935629,146,30,166,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:30,19,A,35991069,127935680,146,30,175,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:31,20,A,35991007,127935732,146,29,183,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:32,21,A,35990945,127935783,146,29,191,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:33,22,A,35990884,127935834,146,29,199,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:34,23,A,35990822,127935884,146,29,208,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:35,24,A,35990761,127935934,146,29,216,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:36,25,A,35990701,127935984,146,29,224,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:37,26,A,35990641,127936034,146,29,232,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:38,27,A,35990575,127936068,161,28,240,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:39,28,A,35990507,127936096,161,28,248,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:40,29,A,35990439,127936124,161,28,256,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:41,30,A,35990370,127936139,177,28,264,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:42,31,A,35990299,127936144,177,28,272,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:43,32,A,35990229,127936148,177,28,279,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:44,33,A,35990159,127936152,177,27,287,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:45,34,A,35990090,127936157,177,27,295,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:46,35,A,35990021,127936161,177,27,303,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:47,36,A,35989953,127936165,177,27,310,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:48,37,A,35989885,127936170,177,27,318,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:49,38,A,35989817,127936174,177,27,325,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:50,39,A,35989749,127936178,177,27,333,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:51,40,A,35989683,127936185,168,26,340,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:52,41,A,35989617,127936201,168,26,348,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:53,42,A,35989552,127936217,168,26,355,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:54,43,A,35989487,127936233,168,26,362,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:55,44,A,35989424,127936251,137,26,370,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:56,45,A,35989375,127936305,137,26,377,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:57,46,A,35989327,127936358,137,25,384,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:58,47,A,35989292,127936425,122,25,391,135
64허1225,A001,6,5,1,1,2025-07-26 11:11:59,48,A,35989258,127936492,122,25,398,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:00,49,A,35989227,127936561,116,25,406,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:01,50,A,35989200,127936631,116,25,413,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:02,51,A,35989172,127936701,116,25,420,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:03,52,A,35989144,127936770,116,25,427,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:04,53,A,35989117,127936839,116,24,433,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:05,54,A,35989090,127936908,116,24,440,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:06,55,A,35989059,127936973,125,24,447,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:07,56,A,35989024,127937035,125,24,454,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:08,57,A,35988989,127937095,125,24,461,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:09,58,A,35988950,127937153,130,24,467,135
64허1225,A001,6,5,1,1,2025-07-26 11:12:10,59,A,35988911,127937209,130,23,474,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:11,00,A,35988879,127937256,130,20,480,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:12,01,A,35988845,127937304,130,20,485,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:13,02,A,35988813,127937355,126,21,491,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:14,03,A,35988781,127937409,126,21,497,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:15,04,A,35988748,127937463,126,22,503,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:16,05,A,35988715,127937519,126,22,509,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:17,06,A,35988681,127937577,126,23,516,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:18,07,A,35988646,127937635,126,23,522,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:19,08,A,35988611,127937695,126,23,529,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:20,09,A,35988584,127937762,114,24,536,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:21,10,A,35988557,127937832,114,24,543,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:22,11,A,35988531,127937904,114,25,550,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:23,12,A,35988503,127937976,114,25,557,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:24,13,A,35988490,127938056,98,26,564,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:25,14,A,35988481,127938138,83,26,572,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:26,15,A,35988489,127938222,83,27,580,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:27,16,A,35988497,127938308,83,27,587,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:28,17,A,35988506,127938395,83,28,595,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:29,18,A,35988504,127938484,93,28,603,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:30,19,A,35988500,127938575,93,29,611,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:31,20,A,35988496,127938667,93,29,620,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:32,21,A,35988492,127938760,93,30,628,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:33,22,A,35988481,127938854,107,30,637,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:34,23,A,35988458,127938946,107,31,645,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:35,24,A,35988431,127939038,135,31,654,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:36,25,A,35988367,127939099,147,32,663,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:37,26,A,35988298,127939154,147,32,672,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:38,27,A,35988228,127939209,147,33,682,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:39,28,A,35988157,127939266,147,33,691,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:40,29,A,35988085,127939323,147,34,701,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:41,30,A,35988012,127939381,147,34,710,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:42,31,A,35987937,127939439,148,35,720,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:43,32,A,35987860,127939495,149,35,730,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:44,33,A,35987782,127939552,149,36,740,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:45,34,A,35987703,127939611,147,36,750,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:46,35,A,35987624,127939673,147,37,761,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:47,36,A,35987545,127939735,147,37,771,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:48,37,A,35987464,127939798,147,38,782,135
64허1225,A001,6,5,1,2,2025-07-26 11:12:49,38,A,35987385,127939868,144,38,793,135
