mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
26호6540,A001,6,5,1,1,2025-07-26 11:11:11,00,A,35957137,126877076,301,38,10,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:12,01,A,35957187,126876976,301,38,21,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:13,02,A,35957237,126876877,301,37,31,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:14,03,A,35957286,126876778,301,37,42,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:15,04,A,35957335,126876679,301,37,52,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:16,05,A,35957384,126876581,301,37,62,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:17,06,A,35957433,126876484,301,37,73,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:18,07,A,35957481,126876386,301,36,83,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:19,08,A,35957529,126876290,301,36,93,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:20,09,A,35957577,126876194,301,36,103,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:21,10,A,35957625,126876098,301,36,113,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:22,11,A,35957672,126876003,301,36,124,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:23,12,A,35957720,126875908,301,36,134,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:24,13,A,35957767,126875814,301,35,144,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:25,14,A,35957813,126875720,301,35,153,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:26,15,A,35957860,126875627,301,35,163,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:27,16,A,35957906,126875534,301,35,173,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:28,17,A,35957952,126875442,301,35,183,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:29,18,A,35957998,126875350,301,34,193,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:30,19,A,35958044,126875259,301,34,202,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:31,20,A,35958089,126875168,301,34,212,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:32,21,A,35958134,126875078,301,34,221,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:33,22,A,35958179,126874988,301,34,231,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:34,23,A,35958224,126874898,301,34,240,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:35,24,A,35958268,126874809,301,33,250,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:36,25,A,35958313,126874721,301,33,259,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:37,26,A,35958357,126874633,301,33,268,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:38,27,A,35958400,126874545,301,33,278,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:39,28,A,35958444,126874458,301,33,287,135
26호6540,A001,6,5,1,1,2025-07-26 11:11:40,29,A,35958487,126874372,301,32,296,135
