mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
37허9534,A001,6,5,1,1,2025-07-26 11:23:36,00,A,36136343,129086003,31,36,10,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:37,01,A,36136421,129086062,31,36,20,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:38,02,A,36136499,129086120,31,36,30,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:39,03,A,36136577,129086178,31,36,40,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:40,04,A,36136654,129086236,31,36,50,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:41,05,A,36136731,129086294,31,35,60,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:42,06,A,36136808,129086351,31,35,70,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:43,07,A,36136884,129086408,31,35,80,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:44,08,A,36136960,129086464,28,35,90,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:45,09,A,36137037,129086516,28,35,100,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:46,10,A,36137114,129086568,28,35,109,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:47,11,A,36137190,129086620,28,34,119,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:48,12,A,36137266,129086671,28,34,129,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:49,13,A,36137342,129086722,28,34,138,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:50,14,A,36137417,129086773,28,34,148,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:51,15,A,36137492,129086823,28,34,157,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:52,16,A,36137566,129086874,28,33,167,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:53,17,A,36137641,129086921,26,33,176,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:54,18,A,36137716,129086967,26,33,185,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:55,19,A,36137790,129087012,26,33,195,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:56,20,A,36137865,129087057,26,33,204,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:57,21,A,36137939,129087102,26,32,213,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:58,22,A,36138012,129087147,27,32,222,135
37허9534,A001,6,5,1,1,2025-07-26 11:23:59,23,A,36138084,129087193,27,32,231,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:00,24,A,36138155,129087241,30,32,240,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:01,25,A,36138224,129087291,30,32,249,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:02,26,A,36138293,129087341,30,31,258,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:03,27,A,36138360,129087394,33,31,267,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:04,28,A,36138426,129087449,33,31,275,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:05,29,A,36138491,129087502,33,31,284,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:06,30,A,36138556,129087556,34,31,293,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:07,31,A,36138620,129087610,34,31,301,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:08,32,A,36138683,129087664,34,30,310,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:09,33,A,36138747,129087717,34,30,319,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:10,34,A,36138809,129087770,34,30,327,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:11,35,A,36138872,129087822,32,30,335,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:12,36,A,36138936,129087871,13,30,344,135
37허9534,A001,6,5,1,1,2025-07-26 11:24:13,37,A,36139008,129087892,13,29,352,135
