mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
50호2768,A001,6,5,1,1,2025-07-26 11:21:32,00,A,35376645,128231943,318,40,11,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:33,01,A,35376730,128231880,341,40,22,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:34,02,A,35376826,128231841,341,40,33,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:35,03,A,35376919,128231870,26,40,44,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:36,04,A,35376981,128231966,52,40,55,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:37,05,A,35377042,128232063,52,40,66,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:38,06,A,35377104,128232160,52,40,77,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:39,07,A,35377165,128232257,52,40,89,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:40,08,A,35377226,128232354,52,39,100,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:41,09,A,35377287,128232451,52,39,111,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:42,10,A,35377348,128232548,52,39,122,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:43,11,A,35377409,128232645,52,39,133,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:44,12,A,35377470,128232742,52,39,144,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:45,13,A,35377531,128232838,52,39,155,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:46,14,A,35377592,128232935,52,39,166,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:47,15,A,35377652,128233032,52,39,177,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:48,16,A,35377713,128233129,52,39,188,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:49,17,A,35377774,128233226,52,39,199,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:50,18,A,35377835,128233322,52,39,211,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:51,19,A,35377896,128233419,52,39,222,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:52,20,A,35377957,128233515,52,39,233,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:53,21,A,35378018,128233612,52,39,244,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:54,22,A,35378079,128233708,52,39,255,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:55,23,A,35378140,128233805,52,39,266,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:56,24,A,35378171,128233918,90,39,277,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:57,25,A,35378163,128234039,99,39,288,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:58,26,A,35378135,128234154,116,39,299,135
50호2768,A001,6,5,1,1,2025-07-26 11:21:59,27,A,35378064,128234237,141,39,310,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:00,28,A,35377986,128234313,141,39,321,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:01,29,A,35377909,128234389,141,39,332,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:02,30,A,35377831,128234465,141,39,343,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:03,31,A,35377754,128234542,141,39,354,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:04,32,A,35377677,128234618,141,39,365,135
50호2768,A001,6,5,1,1,2025-07-26 11:22:05,33,A,35377599,128234694,141,39,376,135
