mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
94호8121,A001,6,5,1,1,2025-07-26 11:11:11,00,A,36245470,128632991,16,23,6,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:12,01,A,36245525,128633017,21,23,13,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:13,02,A,36245580,128633044,21,23,19,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:14,03,A,36245634,128633071,21,23,26,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:15,04,A,36245689,128633098,22,23,32,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:16,05,A,36245743,128633125,22,23,39,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:17,06,A,36245798,128633153,22,23,45,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:18,07,A,36245852,128633180,22,23,52,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:19,08,A,36245908,128633203,17,23,58,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:20,09,A,36245964,128633225,17,23,65,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:21,10,A,36246007,128633259,90,23,71,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:22,11,A,36246007,128633332,90,23,78,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:23,12,A,36246006,128633404,90,23,84,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:24,13,A,36245997,128633476,99,23,91,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:25,14,A,36245987,128633548,99,23,97,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:26,15,A,36245978,128633620,99,23,104,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:27,16,A,36245968,128633692,99,23,111,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:28,17,A,36245956,128633763,116,23,117,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:29,18,A,36245929,128633828,116,23,124,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:30,19,A,36245903,128633893,116,23,130,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:31,20,A,36245877,128633958,116,23,137,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:32,21,A,36245850,128634023,116,23,143,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:33,22,A,36245824,128634088,116,23,150,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:34,23,A,36245798,128634153,116,23,156,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:35,24,A,36245771,128634218,116,23,163,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:36,25,A,36245745,128634283,116,23,169,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:37,26,A,36245719,128634348,116,23,176,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:38,27,A,36245692,128634413,116,23,182,135
94호8121,A001,6,5,1,1,2025-07-26 11:11:39,28,A,36245666,128634478,116,23,189,135
