mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
47하7226,A001,6,5,1,1,2025-07-26 11:11:11,00,A,37195137,128572010,264,39,10,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:12,01,A,37195127,128571888,264,39,21,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:13,02,A,37195103,128571771,243,39,32,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:14,03,A,37195060,128571662,243,38,43,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:15,04,A,37195004,128571564,233,38,54,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:16,05,A,37194942,128571474,213,38,64,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:17,06,A,37194863,128571407,213,38,75,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:18,07,A,37194778,128571356,198,37,86,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:19,08,A,37194689,128571319,198,37,96,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:20,09,A,37194601,128571282,198,37,106,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:21,10,A,37194512,128571245,198,37,117,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:22,11,A,37194425,128571208,198,36,127,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:23,12,A,37194338,128571171,198,36,137,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:24,13,A,37194252,128571135,198,36,147,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:25,14,A,37194166,128571099,198,36,157,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:26,15,A,37194081,128571063,198,35,167,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:27,16,A,37193995,128571034,191,35,177,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:28,17,A,37193908,128571012,191,35,187,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:29,18,A,37193821,128570991,191,35,197,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:30,19,A,37193735,128570973,183,35,207,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:31,20,A,37193648,128570965,183,34,216,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:32,21,A,37193562,128570965,176,34,226,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:33,22,A,37193477,128570971,176,34,235,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:34,23,A,37193391,128570977,176,34,245,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:35,24,A,37193307,128570982,176,33,254,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:36,25,A,37193223,128570988,176,33,264,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:37,26,A,37193140,128570994,176,33,273,135
47하7226,A001,6,5,1,1,2025-07-26 11:11:38,27,A,37193057,128570999,176,33,282,135
