mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
69하4844,A001,6,5,1,1,2025-07-26 11:11:11,00,A,34660597,126874398,220,27,7,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:12,01,A,34660545,126874345,220,27,15,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:13,02,A,34660492,126874290,220,27,22,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:14,03,A,34660438,126874235,220,28,30,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:15,04,A,34660383,126874180,220,28,38,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:16,05,A,34660328,126874123,220,28,46,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:17,06,A,34660273,126874066,220,29,54,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:18,07,A,34660216,126874008,220,29,62,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:19,08,A,34660159,126873949,220,29,71,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:20,09,A,34660101,126873890,220,30,79,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:21,10,A,34660042,126873830,220,30,88,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:22,11,A,34659980,126873773,217,31,96,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:23,12,A,34659925,126873797,129,31,105,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:24,13,A,34659874,126873871,129,31,114,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:25,14,A,34659823,126873946,129,32,123,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:26,15,A,34659771,126874022,129,32,132,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:27,16,A,34659718,126874099,129,32,141,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:28,17,A,34659664,126874176,129,33,150,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:29,18,A,34659610,126874254,129,33,160,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:30,19,A,34659556,126874334,129,34,169,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:31,20,A,34659501,126874414,129,34,179,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:32,21,A,34659445,126874494,129,34,188,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:33,22,A,34659389,126874576,129,35,198,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:34,23,A,34659332,126874659,129,35,208,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:35,24,A,34659274,126874742,129,35,218,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:36,25,A,34659216,126874826,129,36,228,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:37,26,A,34659158,126874911,129,36,238,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:38,27,A,34659098,126874997,129,36,248,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:39,28,A,34659038,126875084,129,37,259,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:40,29,A,34658978,126875172,129,37,269,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:41,30,A,34658917,126875261,129,38,280,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:42,31,A,34658855,126875350,129,38,290,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:43,32,A,34658793,126875440,129,38,301,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:44,33,A,34658730,126875531,129,39,312,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:45,34,A,34658667,126875623,129,39,323,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:46,35,A,34658603,126875716,129,39,334,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:47,36,A,34658538,126875810,129,40,345,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:48,37,A,34658473,126875904,129,40,356,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:49,38,A,34658408,126876000,129,40,368,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:50,39,A,34658341,126876096,129,41,379,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:51,40,A,34658274,126876193,129,41,391,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:52,41,A,34658207,126876291,129,42,403,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:53,42,A,34658139,126876390,129,42,414,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:54,43,A,34658070,126876489,129,42,426,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:55,44,A,34658001,126876590,129,43,438,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:56,45,A,34657931,126876691,129,43,450,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:57,46,A,34657860,126876793,129,43,463,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:58,47,A,34657789,126876896,129,44,475,135
69하4844,A001,6,5,1,1,2025-07-26 11:11:59,48,A,34657718,126877000,129,44,487,135
69하4844,A001,6,5,1,1,2025-07-26 11:12:00,49,A,34657646,126877105,129,45,500,135
69하4844,A001,6,5,1,1,2025-07-26 11:12:01,50,A,34657573,126877211,129,45,512,135
