mdn,tid,mid,pv,did,cCnt,timestamp,sec,gcd,lat,lon,ang,spd,sum,bat
99하5525,A001,6,5,1,1,2025-07-26 11:24:13,00,A,37114696,127415716,132,38,10,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:14,01,A,37114621,127415790,147,38,21,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:15,02,A,37114540,127415854,147,38,32,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:16,03,A,37114459,127415918,147,38,42,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:17,04,A,37114413,127416016,84,37,53,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:18,05,A,37114422,127416133,81,37,63,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:19,06,A,37114435,127416249,81,37,74,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:20,07,A,37114449,127416364,81,37,84,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:21,08,A,37114462,127416478,81,36,94,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:22,09,A,37114436,127416578,128,36,104,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:23,10,A,37114379,127416666,128,36,114,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:24,11,A,37114339,127416765,105,36,124,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:25,12,A,37114315,127416873,105,35,134,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:26,13,A,37114291,127416980,105,35,144,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:27,14,A,37114278,127417089,93,35,154,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:28,15,A,37114274,127417198,93,35,164,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:29,16,A,37114269,127417307,93,34,173,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:30,17,A,37114264,127417415,93,34,183,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:31,18,A,37114259,127417522,93,34,192,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:32,19,A,37114255,127417628,93,33,202,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:33,20,A,37114250,127417734,93,33,211,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:34,21,A,37114210,127417819,133,33,221,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:35,22,A,37114153,127417895,133,33,230,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:36,23,A,37114096,127417970,133,32,239,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:37,24,A,37114040,127418044,133,32,248,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:38,25,A,37113984,127418118,133,32,257,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:39,26,A,37113928,127418191,133,32,266,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:40,27,A,37113873,127418263,133,31,275,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:41,28,A,37113819,127418335,133,31,284,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:42,29,A,37113765,127418407,133,31,292,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:43,30,A,37113711,127418477,133,31,301,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:44,31,A,37113658,127418548,133,30,310,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:45,32,A,37113617,127418628,120,30,318,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:46,33,A,37113579,127418710,120,30,327,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:47,34,A,37113540,127418792,120,30,335,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:48,35,A,37113503,127418872,120,29,343,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:49,36,A,37113465,127418952,120,29,351,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:50,37,A,37113428,127419032,120,29,360,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:51,38,A,37113391,127419110,120,29,368,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:52,39,A,37113355,127419188,120,28,376,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:53,40,A,37113319,127419266,120,28,384,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:54,41,A,37113283,127419342,120,28,392,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:55,42,A,37113247,127419418,120,28,399,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:56,43,A,37113216,127419496,106,27,407,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:57,44,A,37113196,127419578,106,27,415,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:58,45,A,37113166,127419655,117,27,422,135
99하5525,A001,6,5,1,1,2025-07-26 11:24:59,46,A,37113134,127419730,117,27,430,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:00,47,A,37113103,127419804,117,26,437,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:01,48,A,37113072,127419877,117,26,445,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:02,49,A,37113041,127419950,117,26,452,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:03,50,A,37113011,127420022,117,26,459,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:04,51,A,37112981,127420094,117,25,466,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:05,52,A,37112951,127420164,117,25,473,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:06,53,A,37112921,127420234,117,25,480,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:07,54,A,37112892,127420304,117,25,487,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:08,55,A,37112863,127420372,117,24,494,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:09,56,A,37112835,127420440,117,24,501,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:10,57,A,37112806,127420507,117,24,508,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:11,58,A,37112778,127420574,117,23,514,135
99하5525,A001,6,5,1,1,2025-07-26 11:25:12,59,A,37112750,127420639,117,23,521,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:13,00,A,37112698,127420764,118,44,534,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:14,01,A,37112645,127420888,118,44,546,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:15,02,A,37112592,127421012,118,44,558,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:16,03,A,37112539,127421135,118,44,571,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:17,04,A,37112487,127421259,118,44,583,135
99하5525,A001,6,5,1,2,2025-07-26 11:25:18,05,A,37112434,127421382,118,44,596,135
